"ООО ""РОСМАШ""","614094, Российская Федерация, Пермский край, г. Пермь, Горняков, 6",rosmash159@mail.ru,+7(342)2243700,Луков Денис Александрович,"Выполнение работ и (или) оказание услуг по оценке технического состояния и разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, являющихся объектами культурного наследия, выявленными объектами культурного наследия, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""НАСЛЕДИЕ""","614065, Российская Федерация, Пермский край, г. Пермь, героев хасана, 51 А, 10",nasledie1982@mail.ru,+7(342)2020867,Чурилин Евгений Владимирович,"Выполнение работ и (или) оказание услуг по оценке технического состояния и разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, являющихся объектами культурного наследия, выявленными объектами культурного наследия, в том числе по ремонту (замене, модернизации) лифтов"
"МКУ ""УКС Г. СОЛИКАМСКА""","618551, Российская Федерация, Пермский край, г. Соликамск, 20-летия Победы, 92",ukssolikamsk@mail.ru,+7(34253)53477,Созинова Галина Егоровна,Оказание услуг по осуществлению строительного контроля
"ООО ""ЛИФТ-СЕРВИС""","614090, Российская Федерация, Пермский край, г. Пермь, ул. Лодыгина, дом 40",lift@lift.perm.ru,+7(342)2415500,МАКС ВЛАДИМИР ВИКТОРОВИЧ,Оказание услуг и (или) выполнение работ по капитальному ремонту общего имущества многоквартирных домов
,"610035, Российская Федерация, Кировская обл., г. Киров, 18",mig43@list.ru,+7(912)8270904,,Оказание услуг и (или) выполнение работ по капитальному ремонту общего имущества многоквартирных домов
"ООО ""СТРОЙТЕК""","614051, Российская Федерация, Пермский край, г. Пермь, ул. Юрша, 25, 238",stroytek59@yandex.ru,+7(902)4720665,Сарачев Алексей Валерьевич,Оказание услуг и (или) выполнение работ по капитальному ремонту общего имущества многоквартирных домов
"ООО ""ГОРМОСТРЕКОНСТРУКЦИЯ""","614087, Российская Федерация, Пермский край, г. Пермь, ул. Рабочая, 21",gormost59@yandex.ru,+7(342)2379131,Патласов Алексей Александрович,Оказание услуг и (или) выполнение работ по капитальному ремонту общего имущества многоквартирных домов
"ООО ""УРАЛКРОВЛЯ""","614111, Российская Федерация, Пермский край, г. Пермь, Куйбышева, 117,  лит. К, офис 2",uralkrovlya@mail.ru,+7(3422)816225,Силко Олег Викторович,Оказание услуг и (или) выполнение работ по капитальному ремонту общего имущества многоквартирных домов
,"427070, Российская Федерация, Респ. Удмуртская, Шарканский р-н,с/п Шарканское, Советская, 83А, 17",pimenovk@icloud.com,+7(950)1601620,Перевозчиков Александр Николаевич,Оказание услуг и (или) выполнение работ по капитальному ремонту общего имущества многоквартирных домов
"ООО ""СТРОЙМАКСИМУМ""","603002, Российская Федерация, Нижегородская обл., г. Нижний Новгород, ул. Интернациональная, д. 100, литер Б, помещение 25",strmax2016@bk.ru,+7(909)2941438,Саракеева Надежда Александровна,Оказание услуг и (или) выполнение работ по капитальному ремонту общего имущества многоквартирных домов
"ООО ""АТЛАНТ""","614088, Российская Федерация, Пермский край, г. Пермь, ул. Композитора Глинки, 1",atlant.perm59@mail.ru,+7(342)2141559,Искусов Михаил Александрович,Оказание услуг и (или) выполнение работ по капитальному ремонту общего имущества многоквартирных домов
"ПАО ""КМЗ""","109052, Российская Федерация, г. Москва, Рязанский проспект, 2",tender@kmzlift.ru,+7(495)7879955,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ПАО ""КМЗ""","109052, Российская Федерация, МОСКВА, РЯЗАНСКИЙ, 2",tender@kmzlift.ru,74952527776,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""РУ КМЗ""","109052, Российская Федерация, г. Москва, Рязанский проспект, дом 2",Rukmz@kmzlift.ru,+7(495)7879955,Назаров Алексей Владимирович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""РУ КМЗ""","109052, Российская Федерация, г. Москва, Рязанский проспект, дом 2",Rukmz@kmzlift.ru,+7(495)7879955,Назаров Алексей Владимирович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ООО ""БЕЛЬВЕДЕР""","690005, Российская Федерация, Приморский край, г. Владивосток, ул. Матросская 7-я, дом 25, офис 9",belveder.vl@gmail.com,+7(423)2006706,Филимонов Евгений Владимирович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
,"142134, Российская Федерация, г. Москва, п. Рязановское,, п. Знамя Октября, МИКРОРАЙОН РОДНИКИ, ДОМ 1, ПОМЕЩЕНИЕ 281",a7751116065@mail.ru,+7(861)2040132,Вобликов Андрей Валентинович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""ЭЛЕГИЯ""","241012, Российская Федерация, Брянская обл., г. Брянск, ул. Вокзальная, 73, 2",elit-profil@mail.ru,+7(4832)577842,Федотов Александр Александрович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
,"117105, Российская Федерация, г. Москва, Варшавское шоссе, д. 1 строение 1-2, этаж 1, комната 46",proektservis000@gmail.com,+7(347)2924243,Баймухаметов Марсель Мидхатович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""ПЕРМСТРОЙМЕТ+""","614007, Российская Федерация, Пермский край, г. Пермь, ул. Народовольческая, дом 34",restav_rator@mail.ru,+7(342)2060057,Пегушин Сергей Валерьевич,"Выполнение работ и (или) оказание услуг по оценке технического состояния и разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, являющихся объектами культурного наследия, выявленными объектами культурного наследия, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""ГАРАНТ-СТРОЙ""","127106, г. Москва, ул.Гостиничная, д.4А, корпус 8, эт.4, ком.8420",garantstroy10@inbox.ru,+7(908)2349570,Чертова Вера Юрьевна,"Выполнение работ и (или) оказание услуг по оценке технического состояния и разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, являющихся объектами культурного наследия, выявленными объектами культурного наследия, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""ЭНЕРГОСИЛА""","614068, г. Пермь, ул. Дзерджинского, д. 15, офис 7",energosila@inbox.ru,+7(342)2737274,Трушников Денис Владимирович,Оказание услуг и (или) выполнение работ по капитальному ремонту общего имущества многоквартирных домов
"ЗАО ""ПОЛИМЕРСТРОЙЗАЩИТА""","156002, Российская Федерация, Костромская обл., г. Кострома, ул. Депутатская, 6/48",polimersz@kmtn.ru,+7(4942)313533,Бенционок Михаил Даниилович,Оказание услуг и (или) выполнение работ по капитальному ремонту общего имущества многоквартирных домов
"ООО ""РТ СТРОЙ""","633162, Российская Федерация, Новосибирская обл., ул. Трактовая, 2а",tender@regiontrade.ru,+7(383)3620717,Цуркан Андрей Вячеславович,Оказание услуг и (или) выполнение работ по капитальному ремонту общего имущества многоквартирных домов
"ПАО ""КМЗ""","109052, Российская Федерация, МОСКВА, РЯЗАНСКИЙ, 2",tender@kmzlift.ru,74957879955,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ПАО ""КМЗ""","109052, Российская Федерация, МОСКВА, РЯЗАНСКИЙ, 2",tender@kmzlift.ru,74952527776,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"АО ""КИЗЛЯРЭЛЕКТРОАППАРАТ""","368802, Россия, Дагестан Респ, Кизляр г, Комсомольский пгт, -, д. -, оф. -",h-g-85@list.ru,7-87239-23665,Рамазанов А.Т.,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ООО ""ПКФ СИБЛИФТ""","644027, Российская Федерация, Омская обл., г. Омск, ул. Индустриальная , 11",groman2005@gmail.com,+7(983)6236990,Шабров Сергей Юрьевич,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""РУ КМЗ""","109052, г. Москва, Рязанский пр-кт, д.2",Rukmz@kmzlift.ru,+7 495 787 99 55,Назаров Алексей Владимирович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""РУ КМЗ""","109052, Г МОСКВА77, ПР-КТ РЯЗАНСКИЙ, ДОМ 2",rukmz@kmzlift.ru,+7 495 787 9955,Назаров Алексей Владимирович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ПАО ""КМЗ""","109052, Российская Федерация, МОСКВА, РЯЗАНСКИЙ, 2",tender@kmzlift.ru,74957879955,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ООО ""РУ КМЗ""","109052, Российская Федерация, г. Москва, Рязанский проспект, дом 2",Rukmz@kmzlift.ru,+7(495) 787-99-55,Назаров Алексей Владимирович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""РУ КМЗ""","109052, Российская Федерация, г. Москва, Рязанский проспект, дом 2",Rukmz@kmzlift.ru,+7(495) 787-99-55,Назаров Алексей Владимирович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ПАО ""КМЗ""","109052, Российская Федерация, МОСКВА, РЯЗАНСКИЙ, 2",tender@kmzlift.ru,74952527776,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ПАО ""КМЗ""","109052, Российская Федерация, МОСКВА, РЯЗАНСКИЙ, 2",tender@kmzlift.ru,74952527776,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ООО ""АРКАДА""","462404, Российская Федерация, ОРЕНБУРГСКАЯ, Орск, СУВОРОВА, Д. 6, ПОМЕЩ. 1",garmyshev00@bk.ru,79058960039,ГАРМЫШЕВ АНДРЕЙ АЛЕКСАНДРОВИЧ,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ПАО ""КМЗ""","109052, Российская Федерация, Г. Москва, Москва, Рязанский проспект, д. 2",tender@kmzlift.ru,74957879955,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ПАО ""КМЗ""","Россия, 109052, Москва, Рязанский проспект, 2с4",tender@kmzlift.ru,74952527776,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""КОМПАНИЯ ""ПРОМПРОЕКТ""","640026, Российская Федерация, КУРГАНСКАЯ, КУРГАН, КОЛИ МЯГОТИНА, 178, 63",alisa450@yandex.ru,79128371777,ЕМЕЛЬЯНОВ ЮРИЙ ВАСИЛЬЕВИЧ,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""ЦЛУ""","108851, Российская Федерация, МОСКВА, ЩЕРБИНКА, ЛЮБЛИНСКАЯ, ДОМ 7А, ЭТ 3 КОМ 1",lavrov@tradelift.ru,74957396706,МИХАЙЛОВ АЛЕКСЕЙ АЛЕКСАНДРОВИЧ,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""ЛИФТ-СТРОЙ КОМПАНИЯ""","420088, Российская Федерация, ТАТАРСТАН, Казань, АКАДЕМИКА ГУБКИНА, Д. 37, ПОМЕЩ. 78-91(ЭТАЖ1)",lsk116@mail.ru,78435255821,ГАРИПОВ ДИНАР ДАНИСОВИЧ,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""ЧЕСТРОЙ""","428003, Российская Федерация, ЧУВАШСКАЯ РЕСПУБЛИКА -, ЧЕБОКСАРЫ, МОНТАЖНЫЙ, ДОМ 23, КАБИНЕТ 13",tender2179@mail.ru,783522305231285,Христофоров Валерий Васильевич,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ТД ""ОЛЗ - УФА""","450047, Российская Федерация, БАШКОРТОСТАН, УФА, БАКАЛИНСКАЯ, ДОМ 33, ЭТАЖ 1 , ОФИС 10",tdolz-ufa@yandex.ru,73472927379,РИЗВАНОВ РИШАТ РАЯНОВИЧ,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""ТРАНСЭНЕРГО""","603134, Российская Федерация, НИЖЕГОРОДСКАЯ, НИЖНИЙ НОВГОРОД, КОСТИНА, 2, 18",info@transenergo.org,78312789772,РОМБАЛЬСКИЙ ИГОРЬ ОЛЕГОВИЧ,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
,"Российская Федерация, ОРЕНБУРГСКАЯ, ОРЕНБУРГ",zaharov4568@yandex.ru,79292827117,,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""ИК ""ВЕРТИКАЛЬ""","460040, Российская Федерация, ОРЕНБУРГСКАЯ, ОРЕНБУРГ, ГАГАРИНА, ДОМ 21/7, КВАРТИРА 260",ik-vertikal@mail.ru,79225500034,СТАРОСТИНА НАТАЛЬЯ СЕРГЕЕВНА,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""ЛСК""","129090, Российская Федерация, МОСКВА, МИРА, ДОМ 19,СТРОЕНИЕ 1, Э 1 П I КОМ 6А ОФ 101",lift_serv@inbox.ru,79035964147,МУХОРТЫХ АНАТОЛИЙ ЮРЬЕВИЧ,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""ИК ""ТЕЗА""","462040, Российская Федерация, Оренбургская обл., Октябрьский р-н,, с. Биккулово, ул. Школьная, 4",teza56@yandex.ru,+7(922)8296644,ПЕТРЕНКО АНДРЕЙ ВАСИЛЬЕВИЧ,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ПАО ""КМЗ""","109052, Москва, Рязанский пр-кт, 2",tender@kmzlift.ru,74957879955,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""ПРОЕКТСЕРВИС""","117105, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ДОНСКОЙ, Ш ВАРШАВСКОЕ, Д. 1А, КОМНАТА/ОФИС 32/А301, ЭТАЖ 3",proektservis000@gmail.com,8-3472-924243,Баймухаметов Марсель Мидхатович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""ПРОЕКТСЕРВИС""","117105, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ДОНСКОЙ, Ш ВАРШАВСКОЕ, Д. 1А, КОМНАТА/ОФИС 32/А301, ЭТАЖ 3",proektservis000@gmail.com,8-3472-924243,Баймухаметов Марсель Мидхатович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ПАО ""КМЗ""","Российская Федерация, 109052, Г МОСКВА, ПР-КТ РЯЗАНСКИЙ, 2,",tender@kmzlift.ru,74952527776,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""РУ КМЗ""","109052, Москва, Рязанский пр-кт, ДОМ 2",rukmz@kmzlift.ru,74957879955,Назаров Алексей Владимирович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ООО ""РУ КМЗ""","109052, Москва, Рязанский пр-кт, ДОМ 2",rukmz@kmzlift.ru,74957879955,Назаров Алексей Владимирович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ПАО ""КМЗ""","109052, Российская Федерация, МОСКВА, РЯЗАНСКИЙ, 2",tender@kmzlift.ru,74952527776,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ПАО ""КМЗ""","109052, Российская Федерация, МОСКВА, РЯЗАНСКИЙ, 2",tender@kmzlift.ru,74952527776,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ООО ""РУ КМЗ""","109052, Российская Федерация, МОСКВА, РЯЗАНСКИЙ, ДОМ 2",rukmz@kmzlift.ru,"74957899955
                                    

                                            +7 4957879955",Назаров Алексей Владимирович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""РУ КМЗ""","109052, Российская Федерация, г. Москва, Рязанский проспект, дом 2",rukmz@kmzlift.ru,+7(495)7879955,Назаров Алексей Владимирович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
,"Российская Федерация, 109052, Москва, Рязанский проспект, дом 2",sales@kmzlift.ru,4957879955,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""РУ КМЗ""","109052, Москва, Рязанский пр-кт, ДОМ 2",rukmz@kmzlift.ru,+7(495) 787 99 55,Максутов Алексей Константинович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""РУ КМЗ""","109052, Российская Федерация, г. Москва, Рязанский проспект, д. 2",Rukmz@kmzlift.ru,7-495-7879955,Назаров Алексей Владимирович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ПАО ""КМЗ""","109052, Российская Федерация, Г. Москва, Москва, Рязанский проспект, д. 2",tender@kmzlift.ru,74957879955,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
,"109052, город Москва, Рязанский проспект, дом 2",Rukmz@kmzlift.ru,84957879955,Назаров Алексей Владимирович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ООО ""РУ КМЗ""","109052, Российская Федерация,  Москва г., Рязанский проспект, дом 2",rukmz@kmzlift.ru,8 (495) 7879955,Назаров Алексей Владимирович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ООО ""РУ КМЗ""","109052, Российская Федерация, г. Москва, Рязанский проспект, дом 2",Rukmz@kmzlift.ru,+7(495)7879955,НАЗАРОВ АЛЕКСЕЙ Владимирович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
,"09052, город Москва, Рязанский проспект, дом 2",rukmz@kmzlift.ru,84957879955,Назаров Алексей Владимирович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ПАО ""КМЗ""","109052, Российская Федерация, МОСКВА, РЯЗАНСКИЙ, 2",tender@kmzlift.ru,74957879955,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ООО ""РУ КМЗ""","109052, Российская Федерация, г. Москва, Рязанский проспект, дом 2",Rukmz@kmzlift.ru,+7(495)7879955,НАЗАРОВ АЛЕКСЕЙ ВЛАДИМИРОВИЧ,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ПАО ""КМЗ""","109052, Российская Федерация, Г. Москва, Москва, Рязанский проспект, д. 2",tender@kmzlift.ru,74957879955,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ПАО ""КМЗ""","109052, Российская Федерация, МОСКВА, РЯЗАНСКИЙ, 2",tender@kmzlift.ru,74952527776,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ПАО ""КМЗ""","109052, Российская Федерация, Г. Москва, Москва, Рязанский проспект, д. 2",tender@kmzlift.ru,74952527776,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ПАО ""КМЗ""","109052, Российская Федерация, МОСКВА, РЯЗАНСКИЙ, 2",tender@kmzlift.ru,74957879955,ТОХТИЕВ МАРАТ ЭНВЕРБЕКОВИЧ,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ПАО ""КМЗ""","109052, Российская Федерация, МОСКВА, РЯЗАНСКИЙ, 2",tender@kmzlift.ru,74952527776,ТОХТИЕВ МАРАТ ЭНВЕРБЕКОВИЧ,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ПАО ""КМЗ""","109052, Российская Федерация, г. Москва, Рязанский проспект, 2",tender@kmzlift.ru,+7(495)7879955,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по ремонту, замене, модернизации лифтов, ремонту лифтовых шахт, машинных и блочных помещений  (ремонт (замена, модернизация) лифтов)"
"ПАО ""КМЗ""","109052, Российская Федерация, МОСКВА, РЯЗАНСКИЙ, 2",tender@kmzlift.ru,74952527776,Тохтиев Марат Энвербекович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
"ООО ""РУ КМЗ""","109052, Российская Федерация, г. Москва, Рязанский проспект, дом 2",Rukmz@kmzlift.ru,+7(495)7879955,Назаров Алексей Владимирович,"Выполнение работ и (или) оказание услуг по оценке технического состояния,  разработке проектной документации на проведение капитального ремонта общего имущества многоквартирных домов, в том числе по ремонту (замене, модернизации) лифтов"
